"Latitude.1" "Longitude.1" "Latitude.2" "Longitude.2"
"6440" 41.79011398 -87.67185932 41.883362 -87.725746
"6441" 41.79011398 -87.67185932 41.841809 -87.683984
"6442" 41.79011398 -87.67185932 41.85636 -87.708405
"6443" 41.79011398 -87.67185932 41.77431599 -87.64459275
"6444" 41.79011398 -87.67185932 41.798099 -87.660612
"6445" 41.79011398 -87.67185932 41.69138 -87.701124
"6446" 41.79011398 -87.67185932 41.709939 -87.65528
"6447" 41.79011398 -87.67185932 41.752304 -87.644085
"6448" 41.79011398 -87.67185932 41.851801 -87.725192
"6449" 41.79011398 -87.67185932 41.685416 -87.61405
"6450" 41.79011398 -87.67185932 41.854557 -87.726673
"6451" 41.79011398 -87.67185932 41.895219 -87.750246
"6452" 41.79011398 -87.67185932 41.774295 -87.644644
"6453" 41.79011398 -87.67185932 41.783224 -87.613615
"6454" 41.79011398 -87.67185932 41.879645 -87.735443
"6455" 41.79011398 -87.67185932 41.866224 -87.705664
"6456" 41.79011398 -87.67185932 41.75234012 -87.65620325
"6457" 41.79011398 -87.67185932 41.729317 -87.607071
"6458" 41.79011398 -87.67185932 41.83974052 -87.65459017
"6459" 41.79011398 -87.67185932 41.83381608 -87.72893896
"6460" 41.79011398 -87.67185932 41.904584 -87.729254
"6461" 41.79011398 -87.67185932 41.68388807 -87.62838254
"6462" 41.723404 -87.62829 41.89918 -87.772363
"6463" 41.723404 -87.62829 41.695482 -87.537512
"6464" 41.723404 -87.62829 41.83381608 -87.72893896
"6465" 41.723404 -87.62829 41.88225812 -87.74043731
"6466" 41.723404 -87.62829 41.748522 -87.64906
"6467" 41.723404 -87.62829 41.81603 -87.628034
"6468" 41.723404 -87.62829 41.838542 -87.730812
"6469" 41.723404 -87.62829 41.707101 -87.628295
"6470" 41.871933 -87.693602 41.75253809 -87.641663
"6471" 41.871933 -87.693602 41.765363 -87.65198
"6472" 41.871933 -87.693602 41.94590067 -87.73798625
"6473" 41.871933 -87.693602 41.850189 -87.678661
"6474" 41.871933 -87.693602 41.706162 -87.630631
"6475" 41.89655531 -87.7703173 41.787026 -87.624171
"6476" 41.897684 -87.666224 41.777113 -87.640293
"6477" 41.75066 -87.642822 41.880667 -87.730574
"6478" 41.75066 -87.642822 41.763606 -87.615657
"6479" 41.75066 -87.642822 41.762769 -87.647567
"6480" 41.75066 -87.642822 41.779651 -87.660835
"6481" 41.75066 -87.642822 41.75253809 -87.641663
"6482" 41.75066 -87.642822 41.86106232 -87.71175333
"6483" 41.75066 -87.642822 41.830373 -87.646484
"6484" 41.77401236 -87.66407321 41.89351 -87.763916
"6485" 41.77401236 -87.66407321 41.87768 -87.762815
"6486" 41.77401236 -87.66407321 41.87174009 -87.7168155
"6487" 41.77401236 -87.66407321 41.735972 -87.632721
"6488" 41.77401236 -87.66407321 41.707788 -87.567181
"6489" 41.77401236 -87.66407321 41.766098 -87.582447
"6490" 41.77401236 -87.66407321 41.896441 -87.756332
"6491" 41.77401236 -87.66407321 41.896692 -87.767404
"6492" 41.77401236 -87.66407321 41.763433 -87.576242
"6493" 41.77401236 -87.66407321 41.87159184 -87.62979977
"6494" 41.77401236 -87.66407321 41.777318 -87.603882
"6495" 41.77401236 -87.66407321 41.88531844 -87.72096934
"6496" 41.77401236 -87.66407321 41.6929 -87.626676
"6497" 41.77401236 -87.66407321 41.89123 -87.629965
"6498" 41.77401236 -87.66407321 41.856856 -87.71949
"6499" 41.77401236 -87.66407321 41.792794 -87.633691
"6500" 41.77401236 -87.66407321 41.723648 -87.609676
"6501" 41.77401236 -87.66407321 41.74639095 -87.61023945
"6502" 41.77401236 -87.66407321 41.819131 -87.631269
"6503" 41.77401236 -87.66407321 41.890441 -87.722979
"6504" 41.77401236 -87.66407321 41.749247 -87.581106
"6505" 41.77401236 -87.66407321 41.982899 -87.787735
"6506" 41.77401236 -87.66407321 41.75234012 -87.65620325
"6507" 41.77401236 -87.66407321 42.01260742 -87.67882377
"6508" 41.77401236 -87.66407321 41.844363 -87.716277
"6509" 41.877279 -87.72313 41.877461 -87.712893
"6510" 41.877279 -87.72313 41.779766 -87.647345
"6511" 41.877279 -87.72313 41.755735 -87.612121
"6512" 41.877279 -87.72313 41.99030427 -87.80904828
"6513" 41.877279 -87.72313 41.903251 -87.643574
"6514" 41.877279 -87.72313 41.739634 -87.618914
"6515" 41.877279 -87.72313 41.85636 -87.708405
"6516" 41.877279 -87.72313 41.803018 -87.662391
"6517" 41.877279 -87.72313 41.766833 -87.605623
"6518" 41.932157 -87.639327 41.909983 -87.746325
"6519" 41.932157 -87.639327 41.753813 -87.658959
"6520" 41.932157 -87.639327 41.779465 -87.664221
"6521" 41.932157 -87.639327 41.786126 -87.651318
"6522" 41.932157 -87.639327 41.749705 -87.607153
"6523" 41.736665 -87.623958 41.692827 -87.605031
"6524" 41.736665 -87.623958 41.96387978 -87.81679514
"6525" 41.736665 -87.623958 41.729516 -87.550856
"6526" 41.736665 -87.623958 41.692827 -87.605031
"6527" 41.736665 -87.623958 41.685412 -87.614374
"6528" 41.736665 -87.623958 41.872456 -87.728006
"6529" 41.736665 -87.623958 41.837504 -87.646622
"6530" 41.73647614 -87.54185761 41.92812262 -87.72810293
"6531" 41.73647614 -87.54185761 41.747863 -87.600551
"6532" 41.73647614 -87.54185761 41.746832 -87.602629
"6533" 41.73647614 -87.54185761 41.91856 -87.764709
"6534" 41.73647614 -87.54185761 41.892995 -87.671176
"6535" 41.73647614 -87.54185761 41.766833 -87.605623
"6536" 41.73647614 -87.54185761 41.770788 -87.647755
"6537" 41.688841 -87.532533 41.920108 -87.773154
"6538" 41.688841 -87.532533 41.748621 -87.641815
"6539" 41.688841 -87.532533 41.736665 -87.623958
"6540" 41.688841 -87.532533 41.767724 -87.585495
"6541" 41.76262402 -87.59010601 41.837504 -87.646622
"6542" 41.76262402 -87.59010601 41.881089 -87.694027
"6543" 41.76262402 -87.59010601 41.7296 -87.622077
"6544" 41.76262402 -87.59010601 41.751422 -87.651338
"6545" 41.76262402 -87.59010601 41.83974052 -87.65459017
"6546" 41.775962 -87.665716 41.830206 -87.685032
"6547" 41.775962 -87.665716 41.897743 -87.74587
"6548" 41.775962 -87.665716 41.74887 -87.651519
"6549" 41.775962 -87.665716 41.947221 -87.655763
"6550" 41.775962 -87.665716 41.85949706 -87.70208753
"6551" 41.775962 -87.665716 41.691694 -87.668627
"6552" 41.775962 -87.665716 41.772118 -87.664019
"6553" 41.757383 -87.647436 41.70383117 -87.61100951
"6554" 41.757383 -87.647436 41.772076 -87.673713
"6555" 41.757383 -87.647436 41.762769 -87.647567
"6556" 41.757383 -87.647436 41.71469287 -87.60909886
"6557" 41.757383 -87.647436 41.873755 -87.710785
"6558" 41.757383 -87.647436 41.692969 -87.635459
"6559" 41.757383 -87.647436 41.657303 -87.599404
"6560" 41.757383 -87.647436 41.871903 -87.715622
"6561" 41.765318 -87.637122 41.792787 -87.674262
"6562" 41.746559 -87.653873 41.859104 -87.715253
"6563" 41.746559 -87.653873 41.891017 -87.749456
"6564" 41.746559 -87.653873 41.897228 -87.726322
"6565" 41.746559 -87.653873 41.739432 -87.663157
"6566" 41.746559 -87.653873 41.86106232 -87.71175333
"6567" 41.746559 -87.653873 41.822702 -87.689554
"6568" 41.746559 -87.653873 41.67956319 -87.5744617
"6569" 41.74322013 -87.72285585 41.868976 -87.686102
"6570" 41.74322013 -87.72285585 41.86288 -87.731958
"6571" 41.74322013 -87.72285585 41.750076 -87.661543
"6572" 41.74322013 -87.72285585 41.878414 -87.660556
"6573" 41.74322013 -87.72285585 41.743753 -87.602958
"6574" 41.74322013 -87.72285585 41.751286 -87.605215
"6575" 41.74322013 -87.72285585 41.766833 -87.605623
"6576" 41.85065 -87.632182 41.851022 -87.721739
"6577" 41.85065 -87.632182 41.907621 -87.766059
"6578" 41.85065 -87.632182 41.71469287 -87.60909886
"6579" 41.85065 -87.632182 41.769939 -87.664276
"6580" 41.85065 -87.632182 42.001713 -87.665622
"6581" 41.85065 -87.632182 41.762285 -87.600568
"6582" 41.750372 -87.662227 41.891594 -87.712045
"6583" 41.750372 -87.662227 41.736457 -87.605163
"6584" 41.750372 -87.662227 41.999316 -87.671025
"6585" 41.684013 -87.658793 41.903558 -87.727785
"6586" 41.684013 -87.658793 41.772147 -87.645987
"6587" 41.684013 -87.658793 41.88225812 -87.74043731
"6588" 41.684013 -87.658793 41.748522 -87.64906
"6589" 41.684013 -87.658793 41.81603 -87.628034
"6590" 41.684013 -87.658793 41.889793 -87.744628
"6591" 41.684013 -87.658793 41.83171232 -87.67125976
"6592" 41.684013 -87.658793 41.838542 -87.730812
"6593" 41.684013 -87.658793 41.745808 -87.604071
"6594" 41.922006 -87.775653 41.82428 -87.610779
"6595" 41.922006 -87.775653 41.92127931 -87.76585598
"6596" 41.922006 -87.775653 41.764799 -87.674745
"6597" 41.922006 -87.775653 41.988775 -87.787626
"6598" 41.922006 -87.775653 41.867137 -87.698571
"6599" 41.851022 -87.721739 41.907621 -87.766059
"6600" 41.851022 -87.721739 41.71469287 -87.60909886
"6601" 41.851022 -87.721739 41.72840558 -87.62689482
"6602" 41.851022 -87.721739 41.757497 -87.599547
"6603" 41.851022 -87.721739 41.769939 -87.664276
"6604" 41.851022 -87.721739 42.001713 -87.665622
"6605" 41.851022 -87.721739 41.890006 -87.632323
"6606" 41.851022 -87.721739 41.69642225 -87.6138377
"6607" 41.74639095 -87.61023945 41.918619 -87.689932
"6608" 41.74639095 -87.61023945 41.96387978 -87.81679514
"6609" 41.74639095 -87.61023945 41.87950437 -87.73053756
"6610" 41.74639095 -87.61023945 41.879926 -87.726967
"6611" 41.74639095 -87.61023945 41.799426 -87.599427
"6612" 41.96387978 -87.81679514 41.896637 -87.70698
"6613" 41.96387978 -87.81679514 41.7311 -87.609535
"6614" 41.96387978 -87.81679514 41.751701 -87.549266
"6615" 41.96387978 -87.81679514 41.89814353 -87.72128663
"6616" 41.96387978 -87.81679514 41.76184831 -87.61283614
"6617" 41.96387978 -87.81679514 41.835929 -87.726765
"6618" 41.96387978 -87.81679514 41.772906 -87.68047
"6619" 41.96387978 -87.81679514 41.653553 -87.547525
"6620" 41.96387978 -87.81679514 41.734666 -87.604493
"6621" 41.96387978 -87.81679514 41.767696 -87.586683
"6622" 41.96387978 -87.81679514 41.916516 -87.751218
"6623" 41.96387978 -87.81679514 41.87285 -87.74509
"6624" 41.96387978 -87.81679514 41.78663501 -87.65953826
"6625" 41.96387978 -87.81679514 41.891106 -87.717627
"6626" 41.96387978 -87.81679514 41.961859 -87.670206
"6627" 41.96387978 -87.81679514 41.91856 -87.764709
"6628" 41.96387978 -87.81679514 41.796472 -87.754808
"6629" 41.96387978 -87.81679514 41.770279 -87.659455
"6630" 41.96387978 -87.81679514 41.779651 -87.660835
"6631" 41.96387978 -87.81679514 41.802317 -87.723424
"6632" 41.96387978 -87.81679514 41.753131 -87.603405
"6633" 41.96387978 -87.81679514 41.77386539 -87.67388971
"6634" 41.96387978 -87.81679514 41.740355 -87.601291
"6635" 41.96387978 -87.81679514 41.907288 -87.647583
"6636" 41.96387978 -87.81679514 41.752455 -87.644089
"6637" 41.96387978 -87.81679514 41.779547 -87.669248
"6638" 41.96387978 -87.81679514 41.765362 -87.611894
"6639" 41.7797964 -87.70810192 41.748594 -87.673241
"6640" 41.7797964 -87.70810192 41.842303 -87.716238
"6641" 41.7797964 -87.70810192 41.849804 -87.71032819
"6642" 41.7797964 -87.70810192 41.745968 -87.617464
"6643" 41.7797964 -87.70810192 41.724954 -87.556659
"6644" 41.7797964 -87.70810192 41.766623 -87.67358
"6645" 41.7797964 -87.70810192 41.837504 -87.646622
"6646" 41.7797964 -87.70810192 42.014556 -87.689117
"6647" 41.7797964 -87.70810192 41.981778 -87.661293
"6648" 41.7797964 -87.70810192 41.80584217 -87.61014827
"6649" 41.7797964 -87.70810192 41.764294 -87.624881
"6650" 41.7797964 -87.70810192 41.801277 -87.682012
"6651" 41.7797964 -87.70810192 41.748605 -87.645446
"6652" 41.7797964 -87.70810192 41.729516 -87.550856
"6653" 41.7797964 -87.70810192 41.703332 -87.624866
"6654" 41.7797964 -87.70810192 41.858155 -87.721184
"6655" 41.7797964 -87.70810192 41.755968 -87.653048
"6656" 41.7797964 -87.70810192 41.801328 -87.664155
"6657" 41.7797964 -87.70810192 41.899036 -87.724894
"6658" 41.7797964 -87.70810192 41.772147 -87.645987
"6659" 41.7797964 -87.70810192 41.83381608 -87.72893896
"6660" 41.7797964 -87.70810192 41.89640151 -87.71147215
"6661" 41.7797964 -87.70810192 41.744992 -87.644139
"6662" 41.7797964 -87.70810192 41.966048 -87.728164
"6663" 41.7797964 -87.70810192 41.76184831 -87.61283614
"6664" 41.7797964 -87.70810192 41.700496 -87.637433
"6665" 41.7797964 -87.70810192 41.946517 -87.654005
"6666" 41.7797964 -87.70810192 41.90972 -87.758112
"6667" 41.7797964 -87.70810192 41.732964 -87.607159
"6668" 41.7797964 -87.70810192 41.87127407 -87.6935472
"6669" 41.7797964 -87.70810192 41.752304 -87.644085
"6670" 41.7797964 -87.70810192 41.724515 -87.631178
"6671" 41.7797964 -87.70810192 41.748465 -87.668936
"6672" 41.7797964 -87.70810192 41.743251 -87.651115
"6673" 41.7797964 -87.70810192 41.768441 -87.673625
"6674" 41.7797964 -87.70810192 41.876253 -87.732875
"6675" 41.7797964 -87.70810192 41.775085 -87.656799
"6676" 41.7797964 -87.70810192 41.91856 -87.764709
"6677" 41.7797964 -87.70810192 41.864616 -87.730268
"6678" 41.7797964 -87.70810192 41.752455 -87.644089
"6679" 41.7797964 -87.70810192 42.00168502 -87.79975496
"6680" 41.7797964 -87.70810192 41.678968 -87.62054
"6681" 41.7797964 -87.70810192 41.991325 -87.822036
"6682" 41.7797964 -87.70810192 41.830636 -87.623783
"6683" 41.7797964 -87.70810192 41.779651 -87.660835
"6684" 41.7797964 -87.70810192 41.68946425 -87.65604262
"6685" 41.7797964 -87.70810192 41.770279 -87.659455
"6686" 41.7797964 -87.70810192 41.78643 -87.662448
"6687" 41.7797964 -87.70810192 41.765057 -87.62909
"6688" 41.7797964 -87.70810192 41.783364 -87.623788
"6689" 41.7797964 -87.70810192 41.888139 -87.752905
"6690" 41.7797964 -87.70810192 41.91856 -87.764709
"6691" 41.7797964 -87.70810192 41.778989 -87.708784
"6692" 41.7797964 -87.70810192 41.749252 -87.599386
"6693" 41.7797964 -87.70810192 41.78845 -87.652481
"6694" 41.7797964 -87.70810192 41.89508812 -87.73592296
"6695" 41.7797964 -87.70810192 41.91856 -87.764709
"6696" 41.7797964 -87.70810192 41.763912 -87.565526
"6697" 41.7797964 -87.70810192 41.801868 -87.629676
"6698" 41.7797964 -87.70810192 41.726325 -87.599998
"6699" 41.7797964 -87.70810192 41.753446 -87.560299
"6700" 41.7797964 -87.70810192 41.71469287 -87.60909886
"6701" 41.7797964 -87.70810192 41.75234012 -87.65620325
"6702" 41.7797964 -87.70810192 41.729317 -87.607071
"6703" 41.7797964 -87.70810192 41.692389 -87.639528
"6704" 41.7797964 -87.70810192 41.6714287 -87.60954144
"6705" 41.7797964 -87.70810192 41.75409358 -87.60568904
"6706" 41.7797964 -87.70810192 41.83974052 -87.65459017
"6707" 41.7797964 -87.70810192 41.734597 -87.54577
"6708" 41.7797964 -87.70810192 41.83381608 -87.72893896
"6709" 41.7797964 -87.70810192 41.904584 -87.729254
"6710" 41.7797964 -87.70810192 41.879779 -87.768181
"6711" 41.7797964 -87.70810192 41.765148 -87.685228
"6712" 41.7797964 -87.70810192 41.97519612 -87.77779123
"6713" 41.7797964 -87.70810192 41.901533 -87.748748
"6714" 41.7797964 -87.70810192 41.75230412 -87.67079071
"6715" 41.7797964 -87.70810192 41.801459 -87.654359
"6716" 41.7797964 -87.70810192 41.879645 -87.735443
"6717" 41.7797964 -87.70810192 41.822618 -87.695011
"6718" 41.7797964 -87.70810192 41.66659576 -87.63352945
"6719" 41.7797964 -87.70810192 41.736112 -87.661322
"6720" 41.7797964 -87.70810192 41.707351 -87.611329
"6721" 41.748289 -87.663686 41.894755 -87.772292
"6722" 41.748289 -87.663686 41.892041 -87.624849
"6723" 41.748289 -87.663686 41.729516 -87.550856
"6724" 41.748289 -87.663686 41.703332 -87.624866
"6725" 41.748289 -87.663686 41.748566 -87.661227
"6726" 41.748289 -87.663686 41.86106232 -87.71175333
"6727" 41.89508812 -87.73592296 41.752304 -87.644085
"6728" 41.89508812 -87.73592296 41.690713 -87.627858
"6729" 41.89508812 -87.73592296 41.879645 -87.735443
"6730" 41.89508812 -87.73592296 41.756119 -87.590858
"6731" 41.89508812 -87.73592296 41.70995 -87.620073
"6732" 41.89655531 -87.7703173 41.887807 -87.707244
"6733" 41.89655531 -87.7703173 41.928032 -87.641545
"6734" 41.89655531 -87.7703173 41.705616 -87.64239
"6735" 41.89655531 -87.7703173 41.751327 -87.601476
"6736" 41.89655531 -87.7703173 41.89008 -87.705565
"6737" 41.89655531 -87.7703173 41.750642 -87.644044
"6738" 41.89655531 -87.7703173 41.999316 -87.671025
"6739" 41.743144 -87.644169 41.810389 -87.668663
"6740" 41.743144 -87.644169 41.69288447 -87.67609365
"6741" 41.743144 -87.644169 41.76184831 -87.61283614
"6742" 41.743144 -87.644169 41.845886 -87.67511
"6743" 41.743144 -87.644169 41.87950437 -87.73053756
"6744" 41.743144 -87.644169 41.87152784 -87.70599877
"6745" 41.743144 -87.644169 41.769428 -87.63694
"6746" 41.743144 -87.644169 41.750357 -87.663437
"6747" 41.743144 -87.644169 41.743753 -87.602958
"6748" 41.743144 -87.644169 41.766833 -87.605623
"6749" 41.743144 -87.644169 41.754368 -87.676444
"6750" 41.80916 -87.630868 41.99526955 -87.7649838
"6751" 41.80916 -87.630868 41.779651 -87.660835
"6752" 41.80916 -87.630868 41.78698767 -87.63779307
"6753" 41.80916 -87.630868 41.707688 -87.627405
"6754" 41.80916 -87.630868 41.884145 -87.73144
"6755" 41.89351 -87.763916 41.735972 -87.632721
"6756" 41.89351 -87.763916 41.896441 -87.756332
"6757" 41.89351 -87.763916 41.763433 -87.576242
"6758" 41.89351 -87.763916 41.777318 -87.603882
"6759" 41.89351 -87.763916 41.88531844 -87.72096934
"6760" 41.89351 -87.763916 41.6929 -87.626676
"6761" 41.89351 -87.763916 41.89123 -87.629965
"6762" 41.89351 -87.763916 41.856856 -87.71949
"6763" 41.89351 -87.763916 41.792794 -87.633691
"6764" 41.89351 -87.763916 41.74639095 -87.61023945
"6765" 41.89351 -87.763916 41.819131 -87.631269
"6766" 41.89351 -87.763916 41.890441 -87.722979
"6767" 41.89351 -87.763916 41.749247 -87.581106
"6768" 41.89351 -87.763916 41.75234012 -87.65620325
"6769" 41.89351 -87.763916 42.01260742 -87.67882377
"6770" 41.89351 -87.763916 41.844363 -87.716277
"6771" 41.707788 -87.567181 41.887918 -87.745551
"6772" 41.735701 -87.623717 41.970291 -87.75898245
"6773" 41.735701 -87.623717 41.768017 -87.572681
"6774" 41.87768 -87.762815 41.87174009 -87.7168155
"6775" 41.87768 -87.762815 41.68388807 -87.62838254
"6776" 41.87768 -87.762815 41.707788 -87.567181
"6777" 41.87768 -87.762815 41.766098 -87.582447
"6778" 41.87768 -87.762815 41.894524 -87.758036
"6779" 41.87768 -87.762815 41.720237 -87.561533
"6780" 41.87768 -87.762815 41.762783 -87.670055
"6781" 41.87768 -87.762815 41.997799 -87.685881
"6782" 41.87768 -87.762815 41.893811 -87.77417
"6783" 41.87768 -87.762815 41.723648 -87.609676
"6784" 41.87768 -87.762815 41.71469287 -87.60909886
"6785" 41.79658748 -87.61926936 41.707788 -87.567181
"6786" 41.79658748 -87.61926936 41.863206 -87.703661
"6787" 41.779952 -87.632625 41.692827 -87.605031
"6788" 41.779952 -87.632625 41.70383117 -87.61100951
"6789" 41.779952 -87.632625 41.968995 -87.661669
"6790" 41.779952 -87.632625 41.779651 -87.660835
"6791" 41.779952 -87.632625 41.76184831 -87.61283614
"6792" 41.779952 -87.632625 41.873057 -87.698684
"6793" 41.779952 -87.632625 41.801828 -87.630708
"6794" 41.779952 -87.632625 41.860879 -87.709167
"6795" 41.779952 -87.632625 41.692827 -87.605031
"6796" 41.779952 -87.632625 41.898116 -87.720234
"6797" 41.779952 -87.632625 41.761747 -87.566681
"6798" 41.779952 -87.632625 41.895518 -87.710198
"6799" 41.779952 -87.632625 41.877859 -87.747575
"6800" 41.830206 -87.685032 41.897743 -87.74587
"6801" 41.830206 -87.685032 41.74887 -87.651519
"6802" 41.830206 -87.685032 41.947221 -87.655763
"6803" 41.830206 -87.685032 41.85949706 -87.70208753
"6804" 41.830206 -87.685032 41.793952 -87.632097
"6805" 41.830206 -87.685032 41.691694 -87.668627
"6806" 41.830206 -87.685032 41.772118 -87.664019
"6807" 41.838834 -87.704867 41.753311 -87.667499
"6808" 41.838834 -87.704867 41.747782 -87.662496
"6809" 41.838834 -87.704867 41.72919521 -87.65408251
"6810" 41.838834 -87.704867 41.75230412 -87.67079071
"6811" 41.838834 -87.704867 41.846365 -87.702638
"6812" 41.838834 -87.704867 41.704767 -87.529429
"6813" 41.838834 -87.704867 41.765057 -87.62899
"6814" 41.838834 -87.704867 41.90845297 -87.77055367
"6815" 41.838834 -87.704867 41.999316 -87.671025
"6816" 41.838834 -87.704867 41.909938 -87.73688
"6817" 41.838834 -87.704867 41.670395 -87.641165
"6818" 41.757755 -87.633218 41.71469287 -87.60909886
"6819" 41.757755 -87.633218 41.860279 -87.709149
"6820" 41.771468 -87.67073 41.759209 -87.577059
"6821" 41.758128 -87.631377 41.82428 -87.610779
"6822" 41.758128 -87.631377 41.721686 -87.629893
"6823" 41.758128 -87.631377 41.719375 -87.556341
"6824" 41.758128 -87.631377 41.779627 -87.653346
"6825" 41.758128 -87.631377 41.73696 -87.54407
"6826" 41.87174009 -87.7168155 41.707788 -87.567181
"6827" 41.87174009 -87.7168155 41.723648 -87.609676
"6828" 41.766833 -87.605623 41.77431599 -87.64459275
"6829" 41.766833 -87.605623 41.77194037 -87.60048047
"6830" 41.766833 -87.605623 41.795793 -87.580887
"6831" 41.766833 -87.605623 41.7797964 -87.70810192
"6832" 41.766833 -87.605623 41.766196 -87.674046
"6833" 41.766833 -87.605623 41.888303 -87.738185
"6834" 41.766833 -87.605623 41.761033 -87.66398
"6835" 41.766833 -87.605623 41.779651 -87.660835
"6836" 41.766833 -87.605623 41.76338157 -87.64921803
"6837" 41.766833 -87.605623 41.766833 -87.605623
"6838" 41.766833 -87.605623 41.851765 -87.705255
"6839" 41.766833 -87.605623 41.93542523 -87.72832964
"6840" 41.766833 -87.605623 41.864116 -87.718816
"6841" 41.766833 -87.605623 41.696406 -87.630808
"6842" 41.891594 -87.712045 41.736457 -87.605163
"6843" 41.891594 -87.712045 41.999316 -87.671025
"6844" 41.735972 -87.632721 41.896441 -87.756332
"6845" 41.735972 -87.632721 41.902332 -87.76302
"6846" 41.735972 -87.632721 41.688204 -87.532759
"6847" 41.735972 -87.632721 41.763433 -87.576242
"6848" 41.735972 -87.632721 41.84552485 -87.68263289
"6849" 41.735972 -87.632721 41.777318 -87.603882
"6850" 41.735972 -87.632721 41.88531844 -87.72096934
"6851" 41.735972 -87.632721 41.6929 -87.626676
"6852" 41.735972 -87.632721 41.89123 -87.629965
"6853" 41.735972 -87.632721 41.895161 -87.750804
"6854" 41.735972 -87.632721 41.856856 -87.71949
"6855" 41.735972 -87.632721 41.792794 -87.633691
"6856" 41.735972 -87.632721 41.74639095 -87.61023945
"6857" 41.735972 -87.632721 41.819131 -87.631269
"6858" 41.735972 -87.632721 41.890441 -87.722979
"6859" 41.735972 -87.632721 41.749247 -87.581106
"6860" 41.735972 -87.632721 41.75234012 -87.65620325
"6861" 41.735972 -87.632721 42.01260742 -87.67882377
"6862" 41.735972 -87.632721 41.844363 -87.716277
"6863" 41.909983 -87.746325 41.753813 -87.658959
"6864" 41.909983 -87.746325 41.779465 -87.664221
"6865" 41.909983 -87.746325 41.786126 -87.651318
"6866" 41.909983 -87.746325 41.749705 -87.607153
"6867" 41.745735 -87.57128 41.769316 -87.569396
"6868" 41.745735 -87.57128 41.885699 -87.641313
"6869" 41.745735 -87.57128 41.899539 -87.727593
"6870" 41.747426 -87.555575 41.768441 -87.673625
"6871" 41.747426 -87.555575 41.910906 -87.773051
"6872" 41.896637 -87.70698 41.7311 -87.609535
"6873" 41.896637 -87.70698 41.835929 -87.726765
"6874" 41.896637 -87.70698 41.916516 -87.751218
"6875" 41.896637 -87.70698 41.961859 -87.670206
"6876" 41.896637 -87.70698 41.796472 -87.754808
"6877" 41.896637 -87.70698 41.779651 -87.660835
"6878" 41.896637 -87.70698 41.740355 -87.601291
"6879" 41.896637 -87.70698 41.907288 -87.647583
"6880" 41.896637 -87.70698 41.765362 -87.611894
"6881" 41.78409 -87.647293 41.75527 -87.598868
"6882" 41.78409 -87.647293 41.880656 -87.731524
"6883" 41.78409 -87.647293 41.727324 -87.604927
"6884" 41.78409 -87.647293 41.851603 -87.741174
"6885" 41.78409 -87.647293 41.688225 -87.539397
"6886" 41.78409 -87.647293 41.769874 -87.637268
"6887" 41.78409 -87.647293 41.885696 -87.750363
"6888" 41.78409 -87.647293 41.84889 -87.731302
"6889" 41.78409 -87.647293 41.808559 -87.689527
"6890" 41.78409 -87.647293 41.893171 -87.754576
"6891" 41.78409 -87.647293 41.702443 -87.611503
"6892" 41.78409 -87.647293 41.66659576 -87.63352945
"6893" 41.78409 -87.647293 41.756998 -87.565434
"6894" 41.78409 -87.647293 41.737372 -87.604843
"6895" 41.779651 -87.660835 41.721006 -87.628233
"6896" 41.779651 -87.660835 41.750402 -87.660206
"6897" 41.693499 -87.535571 41.703052 -87.540607
"6898" 41.693499 -87.535571 41.860311 -87.734947
"6899" 41.693499 -87.535571 41.856582 -87.729773
"6900" 41.773802 -87.608239 41.808713 -87.656702
"6901" 41.773802 -87.608239 41.752304 -87.644085
"6902" 41.773802 -87.608239 41.885757 -87.766709
"6903" 41.773802 -87.608239 41.879645 -87.735443
"6904" 41.773802 -87.608239 41.712439 -87.628688
"6905" 41.7077385 -87.64590687 41.779465 -87.664221
"6906" 41.7077385 -87.64590687 41.754262 -87.645384
"6907" 41.7077385 -87.64590687 41.786126 -87.651318
"6908" 41.7077385 -87.64590687 41.964989 -87.650576
"6909" 41.7077385 -87.64590687 41.721425 -87.62572
"6910" 41.7077385 -87.64590687 41.759209 -87.577059
"6911" 41.7077385 -87.64590687 41.773942 -87.589561
"6912" 41.7077385 -87.64590687 41.762688 -87.653107
"6913" 41.7077385 -87.64590687 41.871917 -87.71892
"6914" 41.7077385 -87.64590687 41.78044692 -87.68593081
"6915" 41.7077385 -87.64590687 41.876569 -87.634012
"6916" 41.7077385 -87.64590687 41.692827 -87.605031
"6917" 41.7077385 -87.64590687 41.836482 -87.638232
"6918" 41.7077385 -87.64590687 41.750231 -87.673134
"6919" 41.7077385 -87.64590687 41.87950437 -87.73053756
"6920" 41.883158 -87.660285 41.770419 -87.643511
"6921" 41.883158 -87.660285 41.82996605 -87.64110243
"6922" 41.994737 -87.658471 41.830636 -87.623783
"6923" 41.994737 -87.658471 41.773099 -87.659892
"6924" 41.994737 -87.658471 41.964324 -87.727575
"6925" 41.994737 -87.658471 41.81917313 -87.69425779
"6926" 41.994737 -87.658471 41.79863894 -87.58774609
"6927" 41.994737 -87.658471 41.88485404 -87.73069414
"6928" 41.994737 -87.658471 41.703757 -87.607354
"6929" 41.994737 -87.658471 41.878374 -87.742468
"6930" 41.887807 -87.707244 41.928032 -87.641545
"6931" 41.887807 -87.707244 41.705616 -87.64239
"6932" 41.887807 -87.707244 41.751327 -87.601476
"6933" 41.887807 -87.707244 41.89008 -87.705565
