CRID	Latitude	Longitude
1064956	41.728376	-87.66193
1064993	41.864116	-87.718816
1064996	41.90983642	-87.73133023
1065002	41.732898	-87.602414
1065030	41.830636	-87.623783
1065032	41.80151273	-87.63817178
1065043	41.77386539	-87.67388971
1065044	41.868106	-87.698735
1065051	41.75588353	-87.55461559
1065055	41.737529	-87.643652
1065065	41.779651	-87.660835
1065067	41.796472	-87.754808
1065113	41.77403335	-87.63340855
1065132	41.866793	-87.698165
1065142	41.854557	-87.726673
1065143	41.707788	-87.567181
1065173	41.879779	-87.768181
1065189	NA	NA
1065194	41.97286809	-87.65169235
1065203	41.897511	-87.770353
1065213	41.877862	-87.747197
1065252	41.874174	-87.641661
1065253	41.90983642	-87.73133023
1065294	NA	NA
1065307	41.878517	-87.726274
1065311	NA	NA
1065314	41.7657	-87.615794
1065331	41.882628	-87.748963
1065359	41.879389	-87.754012
1065367	41.813759	-87.693147
1065391	41.776762	-87.612675
1065397	41.87160344	-87.7278045
1065401	41.688225	-87.539397
1065436	41.695503	-87.628611
1065454	41.752161	-87.601203
1065455	41.752161	-87.601203
1065456	41.760781	-87.597283
1065461	41.88225812	-87.74043731
1065479	41.84251067	-87.70020819
1065487	41.769428	-87.63694
1065507	41.890071	-87.667117
1065524	41.89123	-87.629965
1065554	41.895219	-87.750246
1065559	41.863403	-87.726533
1065562	41.997536	-87.701007
1065577	41.87382201	-87.76950132
1065584	41.885416	-87.765877
1065592	41.763269	-87.582374
1065607	41.870273	-87.731626
1065613	41.876257	-87.732458
1065617	41.906945	-87.701368
1065619	41.68946425	-87.65604262
1065629	41.884705	-87.736868
1065637	41.75234012	-87.65620325
1065638	41.73444388	-87.55868965
1065646	41.92206	-87.804357
1065656	41.860901	-87.694702
1065664	41.752304	-87.644085
1065694	41.802079	-87.617747
1065700	41.778989	-87.708784
1065701	41.770279	-87.659455
1065706	41.767618	-87.608773
1065717	41.77345	-87.572826
1065723	41.891742	-87.721084
1065728	41.920863	-87.723551
1065729	41.769819	-87.574813
1065750	41.85636	-87.708405
1065753	41.8695	-87.724636
1065772	41.749151	-87.607885
1065793	41.748522	-87.64906
1065882	41.809138	-87.631607
1065908	41.89182	-87.717687
1065924	41.75588353	-87.55461559
1065931	41.750642	-87.644044
1065943	41.902691	-87.723865
1065966	41.769727	-87.644529
1065971	41.844647	-87.694659
1065981	41.66864653	-87.54054536
1065989	41.652559	-87.545525
1065993	41.908059	-87.72759
1066018	41.876406	-87.749732
1066023	41.739634	-87.618914
1066030	41.76431173	-87.563591
1066037	41.875089	-87.657024
1066070	41.753227	-87.606771
1066091	41.776468	-87.67285
1066097	41.845614	-87.625326
1066104	41.766833	-87.605623
1066119	41.88531844	-87.72096934
1066130	41.767778	-87.569639
1066135	41.897585	-87.750997
1066137	41.793954	-87.625966
1066139	41.735797	-87.553775
1066142	41.937274	-87.745829
1066156	41.733895	-87.659652
1066188	41.66659576	-87.63352945
1066190	41.774295	-87.644644
1066193	41.77194037	-87.60048047
1066197	41.881276	-87.751795
1066201	41.751141	-87.624554
1066204	41.85636	-87.708405
1066206	41.871355	-87.719253
1066209	41.873699	-87.704716
1066215	41.7515	-87.584407
1066227	41.7693714	-87.61830029
1066253	41.778996	-87.665476
1066258	41.88742436	-87.75042738
1066296	41.783224	-87.613615
1066299	41.804498	-87.726193
1066313	41.74902879	-87.55011568
1066314	41.89640151	-87.71147215
1066317	41.722888	-87.632155
1066327	41.739822	-87.545371
1066332	41.81603	-87.628034
1066333	41.868184	-87.709158
1066340	41.68388807	-87.62838254
1066369	41.88742436	-87.75042738
1066370	41.7867717	-87.64982436
1066371	41.721608	-87.537302
1066374	41.779465	-87.664221
1066376	41.860311	-87.734947
1066390	41.732943	-87.640693
1066395	41.885757	-87.766709
1066412	41.78830973	-87.62320109
1066413	41.75163055	-87.57530629
1066430	41.889904	-87.721035
1066439	41.69698039	-87.70830784
1066476	41.890006	-87.632323
1066503	41.868976	-87.686102
1066507	41.803386	-87.646753
1066509	41.75216	-87.563814
1066519	41.671075	-87.644371
1066521	41.790362	-87.657543
1066526	41.867629	-87.698376
1066527	41.748169	-87.671001
1066530	41.799324	-87.632176
1066535	41.905244	-87.746714
1066542	41.788214	-87.604549
1066561	41.679804	-87.626344
1066604	41.91382331	-87.70038024
1066619	41.758321	-87.619926
1066622	41.750357	-87.663437
1066624	41.879645	-87.735443
1066625	41.78643	-87.662448
1066628	41.775589	-87.644951
1066656	41.721686	-87.629893
1066665	41.68538	-87.617425
1066678	41.725097	-87.60182
1066696	41.752304	-87.644085
1066701	41.864525	-87.709877
1066709	41.75066	-87.642822
1066716	41.895161	-87.750804
1066722	41.752304	-87.644085
1066732	41.76262402	-87.59010601
1066744	41.82833689	-87.69731896
1066751	41.765057	-87.62909
1066754	41.773046	-87.647835
1066793	41.677611	-87.656519
1066838	41.76184831	-87.61283614
1066840	41.87174009	-87.7168155
1066841	41.672224	-87.641268
1066851	41.867253	-87.714842
1066857	41.90845297	-87.77055367
1066865	41.783364	-87.623788
1066871	41.866224	-87.705664
1066880	41.68946425	-87.65604262
1066897	41.999316	-87.671025
1066913	41.864712	-87.714489
1066923	41.86624	-87.720123
1066931	41.75588353	-87.55461559
1066938	41.890507	-87.74565
1066945	41.88443	-87.755423
1066994	41.888139	-87.752905
1067024	41.87914	-87.7258
1067027	41.722434	-87.570446
1067040	41.91856	-87.764709
1067064	41.75163055	-87.57530629
1067084	41.86106232	-87.71175333
1067091	41.778989	-87.708784
1067100	41.749252	-87.599386
1067101	41.76321757	-87.65890686
1067105	41.93480061	-87.79406541
1067114	41.91856	-87.764709
1067139	41.900873	-87.662935
1067162	41.78845	-87.652481
1067164	41.879673	-87.63575
1067184	41.763485	-87.645214
1067185	NA	NA
1067188	41.88742436	-87.75042738
1067215	41.889986	-87.633749
1067225	41.690479	-87.621274
1067228	41.89508812	-87.73592296
1067238	41.69547032	-87.63871376
1067240	41.780261	-87.614411
1067241	41.75253809	-87.641663
1067246	41.798239	-87.747131
1067247	41.762688	-87.653107
1067261	41.793952	-87.632097
1067271	41.891979	-87.68144
1067300	41.678735	-87.672556
1067324	41.85617766	-87.72000579
1067362	41.856856	-87.71949
1067364	41.887046	-87.758762
1067387	41.72122	-87.73222
1067392	41.830636	-87.623783
1067394	42.021175	-87.673145
1067407	41.698911	-87.682863
1067409	NA	NA
1067419	41.921626	-87.784917
1067425	41.792794	-87.633691
1067437	41.904202	-87.716795
1067439	41.870136	-87.743985
1067462	41.744622	-87.553975
1067466	41.787067	-87.642534
1067473	41.743947	-87.606336
1067478	41.756119	-87.590858
1067510	41.77415301	-87.6543582
1067514	41.883362	-87.725746
1067539	41.88485404	-87.73069414
1067545	41.716675	-87.604797
1067557	41.87727	-87.725649
1067566	41.769939	-87.664276
1067568	41.889793	-87.744628
1067573	41.67975	-87.623106
1067575	41.710602	-87.626286
1067605	41.913512	-87.744965
1067615	41.696143	-87.630401
1067616	NA	NA
1067618	41.773151	-87.573125
1067636	41.87144615	-87.73881348
1067665	41.794026	-87.689955
1067669	41.746595	-87.603834
1067671	41.777662	-87.644434
1067689	41.767236	-87.576328
1067694	41.89508812	-87.73592296
1067695	41.722733	-87.553846
1067711	41.7693714	-87.61830029
1067713	NA	NA
1067715	41.91856	-87.764709
1067716	41.769221	-87.584995
1067724	41.751422	-87.651338
1067736	41.752304	-87.644085
1067748	41.866033	-87.734965
1067752	41.907732	-87.752223
1067755	41.849804	-87.71032819
1067757	41.771924	-87.665376
1067782	41.768861	-87.643089
1067803	41.865386	-87.704738
1067813	41.90454	-87.721713
1067824	41.873699	-87.704716
1067825	42.002415	-87.680282
1067831	41.873357	-87.735219
1067840	41.769316	-87.569396
1067841	41.886207	-87.759899
1067850	41.889673	-87.754425
1067870	41.892995	-87.671176
1067874	41.867445	-87.698724
1067892	41.736461	-87.659697
1067903	41.873094	-87.694593
1067912	41.752304	-87.644085
1067916	41.707101	-87.628295
1067936	41.749705	-87.607153
1067942	41.907714	-87.645882
1067944	41.685346	-87.620804
1067952	41.766833	-87.605623
1067963	41.775062	-87.6429
1067966	41.769874	-87.637268
1067968	41.769684	-87.619844
1067973	41.766833	-87.605623
1067982	41.837504	-87.646622
1067997	41.872152	-87.698654
1067999	41.872181	-87.696349
1068001	41.816162	-87.702583
1068035	41.798889	-87.588623
1068036	41.91856	-87.764709
1068038	41.767994	-87.574895
1068052	41.862838	-87.730724
1068060	41.783305	-87.613625
1068066	NA	NA
1068086	41.794899	-87.686091
1068102	41.763912	-87.565526
1068108	41.752356	-87.612055
1068110	41.88742436	-87.75042738
1068119	41.752248	-87.658634
1068131	41.69547032	-87.63871376
1068149	41.66864653	-87.54054536
1068151	41.895081	-87.719977
1068169	41.756048	-87.655352
1068184	41.909501	-87.755796
1068191	41.813102	-87.633785
1068230	41.73444388	-87.55868965
1068238	41.753484	-87.668718
1068241	41.799072	-87.66673
1068250	41.772823	-87.673728
1068265	41.97519612	-87.77779123
1068270	NA	NA
1068285	41.692827	-87.605031
1068295	NA	NA
1068300	41.759669	-87.649126
1068326	41.78044692	-87.68593081
1068332	41.712439	-87.628688
1068337	41.785746	-87.613276
1068338	41.878394	-87.749342
1068355	NA	NA
1068366	41.801868	-87.629676
1068368	41.779651	-87.660835
1068379	41.734653	-87.55314
1068384	41.881897	-87.72082
1068409	42.014885	-87.672444
1068413	41.788388	-87.687194
1068418	41.896461	-87.723141
1068427	41.998001	-87.680315
1068437	41.78698767	-87.63779307
1068470	41.892542	-87.706083
1068475	41.872794	-87.718286
1068481	41.87727	-87.725649
1068482	41.879779	-87.768181
1068493	41.86339608	-87.72757055
1068499	41.66864653	-87.54054536
1068504	41.87144615	-87.73881348
1068508	41.747469	-87.614435
1068540	41.871195	-87.709704
1068545	41.784033	-87.607265
1068547	41.779651	-87.660835
1068550	41.72759486	-87.61078625
1068553	41.880189	-87.768456
1068564	41.879063	-87.710576
1068573	41.76968	-87.574286
1068575	41.802317	-87.723424
1068577	41.87152784	-87.70599877
1068584	41.803018	-87.662391
1068588	41.872004	-87.72651
1068591	41.775323	-87.654385
1068603	41.749244	-87.559197
1068607	41.68946425	-87.65604262
1068620	41.726325	-87.599998
1068632	41.66864653	-87.54054536
1068641	41.651723	-87.547549
1068655	41.762638	-87.651172
1068657	41.840547	-87.711274
1068671	41.885606	-87.758146
1068708	41.651842	-87.538669
1068714	41.714735	-87.537689
1068731	41.89814353	-87.72128663
1068744	41.7693714	-87.61830029
1068771	41.766098	-87.582447
1068776	41.879458	-87.72186
1068785	41.75865	-87.61359
1068818	41.882653	-87.747032
1068820	42.183777	-88.330285
1068865	41.737091	-87.605867
1068874	41.885696	-87.750363
1068880	41.74768	-87.659254
1068889	41.801828	-87.630708
1068897	41.860463	-87.726471
1068926	41.735901	-87.65555
1068927	41.752304	-87.644085
1068949	41.892561	-87.748173
1068981	41.723648	-87.609676
1068987	41.87052	-87.729176
1068992	41.80509186	-87.65515771
1069018	41.880738	-87.743008
1069020	41.680836	-87.632697
1069025	41.692827	-87.605031
1069037	41.752304	-87.644085
1069047	41.6714287	-87.60954144
1069073	41.89508812	-87.73592296
1069082	41.69698039	-87.70830784
1069089	41.762863	-87.613983
1069105	41.753131	-87.603405
1069108	41.882442	-87.747798
1069117	41.901225	-87.734867
1069142	41.76361378	-87.63004905
1069163	41.768622	-87.659066
1069165	41.849804	-87.71032819
1069169	41.841838	-87.729633
1069175	41.692969	-87.635459
1069200	41.808074	-87.707659
1069203	41.988775	-87.787626
1069207	41.867137	-87.698571
1069212	41.878861	-87.715828
1069214	41.750917	-87.634414
1069222	41.755802	-87.641994
1069225	41.770788	-87.647755
1069241	41.851765	-87.705255
1069262	41.88447877	-87.71161752
1069275	41.751338	-87.600338
1069297	41.753446	-87.560299
1069328	41.900528	-87.757209
1069337	41.876699	-87.73007
1069358	NA	NA
1069360	41.93542523	-87.72832964
1069387	41.890104	-87.760646
1069417	NA	NA
1069421	41.911051	-87.777799
1069424	41.77386539	-87.67388971
1069437	41.73846932	-87.61229306
1069469	41.879549	-87.744668
1069483	41.763795	-87.649546
1069498	41.87402207	-87.75970821
1069515	41.805933	-87.660772
1069520	41.752324	-87.608391
1069521	41.830881	-87.636193
1069535	41.779608	-87.654502
1069545	41.892941	-87.632712
1069582	41.723731	-87.607241
1069583	41.659163	-87.561043
1069584	41.776437	-87.64972
1069608	41.74902879	-87.55011568
1069640	41.719375	-87.556341
1069643	41.754585	-87.648053
1069670	41.84889	-87.731302
1069676	41.81585517	-87.669733
1069685	41.88605	-87.70627
1069700	41.85636	-87.708405
1069704	41.75234012	-87.65620325
1069705	NA	NA
1069707	41.71469287	-87.60909886
1069708	41.705602	-87.701644
1069711	41.874731	-87.705945
1069717	41.806701	-87.633561
1069727	41.90596	-87.754921
1069734	41.740355	-87.601291
1069737	41.862247	-87.718944
1069760	41.747381	-87.601766
1069761	41.75253	-87.582112
1069763	41.876986	-87.745279
1069766	41.75409358	-87.60568904
1069767	41.790082	-87.670836
1069773	41.939456	-87.688828
1069777	41.74639095	-87.61023945
1069796	41.688673	-87.623312
1069797	41.73473	-87.553146
1069798	41.707788	-87.567181
1069803	41.889861	-87.754431
1069817	41.74931	-87.601491
1069822	41.682228	-87.644186
1069825	41.88447877	-87.71161752
1069838	41.721006	-87.628233
1069841	41.750926	-87.625824
1069858	41.931491	-87.719859
1069863	41.892414	-87.713254
1069864	41.885699	-87.641313
1069870	41.695535	-87.618578
1069891	41.89770165	-87.7507719
1069903	41.882793	-87.728181
1069919	41.799546	-87.661307
1069927	41.750992	-87.603049
1069928	41.85617766	-87.72000579
1069940	41.76968445	-87.58373152
1069943	41.765203	-87.644413
1069944	41.858793	-87.720379
1069970	41.85636	-87.708405
1069983	41.779651	-87.660835
1069993	41.760932	-87.659679
1069999	41.78041	-87.60593
1070002	41.691694	-87.668627
1070015	41.864116	-87.718816
1070024	41.7178	-87.531643
1070039	41.768017	-87.572681
1070049	41.850189	-87.678661
1070067	42.001713	-87.665622
1070070	41.727075	-87.652245
1070080	41.798707	-87.674819
1070088	NA	NA
1070098	41.788121	-87.657927
1070127	41.873699	-87.704716
1070130	41.7797964	-87.70810192
1070140	41.878561	-87.729387
1070154	41.907288	-87.647583
1070157	41.743144	-87.644169
1070196	41.711725	-87.603383
1070197	41.784251	-87.632723
1070221	41.70383117	-87.61100951
1070232	41.759889	-87.648684
1070248	41.77231	-87.638718
1070258	41.780953	-87.637578
1070270	41.772367	-87.607192
1070287	41.786851	-87.657114
1070306	41.86106232	-87.71175333
1070316	41.87402207	-87.75970821
1070321	41.83171232	-87.67125976
1070325	41.75234012	-87.65620325
1070328	41.88369193	-87.67915731
1070345	41.758764	-87.586136
1070353	41.751691	-87.548288
1070365	41.750402	-87.660206
1070378	41.79762476	-87.65496442
1070383	41.879779	-87.768181
1070387	41.866663	-87.728294
1070413	41.72838895	-87.67136168
1070420	NA	NA
1070423	41.78078932	-87.59384811
1070426	41.973514	-87.65774
1070427	41.85576982	-87.67540491
1070478	41.932854	-87.800164
1070501	41.86106232	-87.71175333
1070515	41.902141	-87.773048
1070550	41.878228	-87.745771
1070554	41.729317	-87.607071
1070557	41.882721	-87.641798
1070577	41.87127407	-87.6935472
1070580	41.876509	-87.745356
1070596	41.875903	-87.745101
1070617	41.702008	-87.622458
1070630	41.885091	-87.711131
1070638	41.692389	-87.639528
1070648	41.6714287	-87.60954144
1070668	41.903773	-87.639506
1070671	41.883209	-87.632106
1070673	41.907676	-87.685447
1070679	41.762285	-87.600568
1070680	41.752455	-87.644089
1070683	41.760476	-87.577617
1070691	41.894994	-87.715079
1070692	41.7693714	-87.61830029
1070712	41.766833	-87.605623
1070719	41.91184	-87.781026
1070723	41.708945	-87.627161
1070728	41.657303	-87.599404
1070744	41.765837	-87.662627
1070751	41.76338157	-87.64921803
1070761	42.01260742	-87.67882377
1070776	41.763061	-87.667677
1070784	41.873699	-87.704716
1070789	41.692477	-87.632178
1070793	41.871917	-87.71892
1070800	41.803651	-87.743376
1070802	41.790522	-87.665251
1070811	41.703757	-87.607354
1070812	41.679879	-87.620569
1070815	41.782113	-87.612652
1070829	41.75409358	-87.60568904
1070833	41.755802	-87.641994
1070841	41.75253809	-87.641663
1070858	41.83704371	-87.71117923
1070859	NA	NA
1070867	41.69642225	-87.6138377
1070880	41.77901233	-87.57797961
1070900	41.944	-87.649712
1070901	41.732189	-87.662961
1070907	41.890006	-87.632323
1070925	41.849435	-87.732502
1070929	41.89640151	-87.71147215
1070931	41.768238	-87.689281
1070941	41.86288	-87.731958
1070958	41.789659	-87.672038
1070963	41.742535	-87.563983
1070985	41.67822115	-87.64913797
1071004	41.91856	-87.764709
1071007	41.882181	-87.741793
1071022	41.779627	-87.653346
1071032	41.876538	-87.764725
1071050	NA	NA
1071057	41.838542	-87.730812
1071074	41.739463	-87.650041
1071105	41.718021	-87.628577
1071109	41.797401	-87.649251
1071117	41.685833	-87.613171
1071125	41.993292	-87.782422
1071126	41.774295	-87.644644
1071141	41.866722	-87.70225
1071149	41.74902879	-87.55011568
1071160	41.68921191	-87.61100737
1071163	41.899539	-87.727593
1071173	41.696406	-87.630808
1071184	41.889986	-87.633749
1071195	41.77261	-87.636236
1071213	41.750076	-87.661543
1071223	41.9544	-87.709635
1071235	41.871062	-87.696026
1071245	41.779651	-87.660835
1071249	41.768384	-87.654513
1071280	41.790236	-87.659945
1071282	41.681887	-87.62027
1071290	41.920335	-87.774378
1071291	41.747175	-87.644709
1071292	41.772408	-87.587979
1071300	41.86951	-87.724004
1071303	41.880856	-87.715894
1071320	41.860879	-87.709167
1071324	41.883063	-87.750519
1071330	41.769717	-87.584437
1071337	41.923827	-87.775716
1071340	41.789368	-87.651879
1071344	41.685412	-87.614374
1071358	41.808559	-87.689527
1071388	41.89770165	-87.7507719
1071397	41.934661	-87.751632
1071402	41.733073	-87.549941
1071407	41.816431	-87.684091
1071435	NA	NA
1071446	41.898592	-87.720753
1071464	41.945355	-87.736213
1071465	41.966048	-87.728164
1071468	41.765086	-87.661539
1071474	41.707101	-87.628295
1071475	41.845117	-87.726196
1071477	41.752304	-87.644085
1071490	41.882491	-87.70791
1071493	NA	NA
1071517	41.707788	-87.567181
1071518	41.894918	-87.772394
1071529	41.719481	-87.596727
1071531	41.748663	-87.602683
1071570	41.747515	-87.611793
1071577	41.748403	-87.612714
1071592	41.782373	-87.662084
1071598	41.938584	-87.765739
1071600	41.682742	-87.651438
1071615	41.934692	-87.783377
1071621	41.769806	-87.683629
1071661	41.883551	-87.754139
1071672	41.753486	-87.565053
1071681	41.738734	-87.556315
1071698	41.74639095	-87.61023945
1071700	41.70385	-87.565746
1071711	41.692321	-87.658868
1071725	41.85636	-87.708405
1071727	41.87314	-87.694168
1071746	41.751333	-87.600828
1071755	NA	NA
1071758	41.835222	-87.683264
1071759	NA	NA
1071769	41.838472	-87.6135
1071811	41.73846932	-87.61229306
1071820	41.777141	-87.687512
1071826	41.83974052	-87.65459017
1071833	41.734597	-87.54577
1071853	41.709858	-87.629789
1071854	41.791971	-87.664773
1071869	41.707688	-87.627405
1071871	41.77431599	-87.64459275
1071875	41.893171	-87.754576
1071901	41.717543	-87.59495
1071908	41.819131	-87.631269
1071909	41.890441	-87.722979
1071939	41.769071	-87.671904
1071953	41.768203	-87.664196
1071960	NA	NA
1071999	41.873699	-87.704716
1072013	41.87950437	-87.73053756
1072025	41.909938	-87.73688
1072040	41.773035	-87.611836
1072047	41.692373	-87.621263
1072055	41.654768	-87.610159
1072064	41.8867263	-87.76019562
1072065	NA	NA
1072068	41.990657	-87.693672
1072069	41.755735	-87.612121
1072092	41.724649	-87.626593
1072112	41.72759486	-87.61078625
1072114	41.766833	-87.605623
1072117	41.893357	-87.638962
1072118	41.779776	-87.643023
1072127	41.769319	-87.671407
1072131	41.750357	-87.663437
1072132	41.910091	-87.768146
1072147	41.866199	-87.723201
1072148	41.866203	-87.722921
1072171	41.895109	-87.712702
1072196	41.76184831	-87.61283614
1072197	NA	NA
1072218	41.69642225	-87.6138377
1072224	41.670526	-87.655825
1072227	41.742701	-87.663433
1072236	41.898156	-87.719548
1072237	41.773519	-87.643329
1072244	NA	NA
1072264	41.927934	-87.737275
1072282	41.78044692	-87.68593081
1072283	41.706162	-87.630631
1072293	41.777865	-87.684261
1072306	41.692827	-87.605031
1072311	41.876569	-87.634012
1072314	41.70995	-87.620073
1072344	41.65187735	-87.60088448
1072347	41.8588604	-87.69121774
1072352	41.726833	-87.603832
1072366	41.912862	-87.663304
1072373	41.779547	-87.669248
1072390	41.71460317	-87.56284277
1072394	41.878414	-87.660556
1072404	41.716015	-87.550345
1072447	41.692827	-87.605031
1072453	41.846611	-87.69687
1072461	41.702443	-87.611503
1072482	41.893034	-87.635612
1072491	41.749247	-87.581106
1072497	41.743753	-87.602958
1072498	41.751286	-87.605215
1072526	41.86578	-87.72484
1072527	41.77415301	-87.6543582
1072532	41.74142855	-87.6510627
1072550	41.897323	-87.750989
1072558	41.873699	-87.704716
1072565	41.88475958	-87.69637533
1072569	41.745808	-87.604071
1072589	41.83381608	-87.72893896
1072590	41.837504	-87.646622
1072596	41.904584	-87.729254
1072600	41.879926	-87.726967
1072601	NA	NA
1072614	41.75276722	-87.62467123
1072618	41.851589	-87.729617
1072631	41.751915	-87.552585
1072644	NA	NA
1072651	41.76244	-87.65737
1072666	41.692827	-87.605031
1072667	41.707788	-87.567181
1072679	41.924455	-87.751001
1072687	41.765362	-87.611894
1072690	41.884915	-87.726938
1072700	41.894819	-87.767827
1072711	41.70698	-87.637977
1072721	41.879866	-87.647008
1072746	41.883839	-87.709196
1072750	41.895268	-87.743632
1072753	41.747203	-87.611472
1072789	41.836252	-87.719729
1072801	41.934323	-87.756286
1072804	41.89640151	-87.71147215
1072812	41.938743	-87.766713
1072858	41.797657	-87.633962
1072869	41.879762	-87.725637
1072886	41.73444388	-87.55868965
1072907	41.76834971	-87.68350726
1072910	41.898037	-87.727545
1072913	41.705396	-87.619968
1072920	41.879779	-87.768181
1072946	41.739682	-87.644937
1072959	41.858466	-87.71422
1072973	41.77386539	-87.67388971
1072978	41.901837	-87.758479
1072981	41.861799	-87.710413
1072982	41.722917	-87.607709
1073010	41.751907	-87.676827
1073011	41.828672	-87.685286
1073015	41.68388807	-87.62838254
1073024	41.756288	-87.63225
1073027	41.73696	-87.54407
1073047	41.770771	-87.6207
1073052	41.779651	-87.660835
1073070	41.78300274	-87.67169559
1073095	41.769345	-87.590003
1073116	41.75409358	-87.60568904
1073117	41.895635	-87.631223
1073130	41.79627	-87.667374
1073133	41.765148	-87.685228
1073135	41.889471	-87.754947
1073141	41.779608	-87.654502
1073151	41.758533	-87.622574
1073158	41.88367	-87.733299
1073179	41.75234012	-87.65620325
1073180	41.888695	-87.629567
1073190	41.76431173	-87.563591
1073201	41.93249	-87.764104
1073208	41.692827	-87.605031
1073215	41.77431599	-87.64459275
1073222	NA	NA
1073237	41.898116	-87.720234
1073239	41.897299	-87.720205
1073242	41.706807	-87.635553
1073243	41.759852	-87.645106
1073252	41.872456	-87.728006
1073257	NA	NA
1073260	NA	NA
1073262	41.75951	-87.645688
1073278	41.873565	-87.699996
1073298	41.925189	-87.702574
1073299	41.717905	-87.628878
1073304	41.97519612	-87.77779123
1073322	41.901533	-87.748748
1073326	41.750766	-87.635449
1073330	41.837504	-87.646622
1073334	41.88074	-87.75272
1073337	41.779651	-87.660835
1073364	41.704884	-87.602948
1073369	41.798337	-87.650876
1073375	41.782584	-87.684124
1073410	41.953411	-87.733684
1073412	41.822702	-87.689554
1073414	41.982899	-87.787735
1073415	41.87727	-87.725649
1073431	41.903843	-87.726389
1073443	41.716675	-87.604797
1073450	41.85636	-87.708405
1073463	41.87160344	-87.7278045
1073471	41.86106232	-87.71175333
1073501	41.752304	-87.644085
1073502	41.672587	-87.620184
1073507	41.75031	-87.667079
1073510	41.692853	-87.620523
1073518	41.772118	-87.664019
1073521	41.776484	-87.636994
1073533	41.702531	-87.563226
1073535	41.755869	-87.603148
1073538	41.77722	-87.680531
1073542	41.875126	-87.748416
1073544	41.777821	-87.637476
1073546	41.879779	-87.768181
1073573	NA	NA
1073576	41.750396	-87.644406
1073604	41.979539	-87.693014
1073609	41.761747	-87.566681
1073613	41.87864661	-87.70306431
1073618	41.797327	-87.795642
1073630	41.836482	-87.638232
1073636	41.766833	-87.605623
1073673	41.935513	-87.697948
1073688	41.954603	-87.705594
1073695	41.89508812	-87.73592296
1073702	41.909623	-87.746303
1073706	41.711296	-87.568182
1073711	41.875903	-87.745101
1073716	41.75230412	-87.67079071
1073721	41.873699	-87.704716
1073728	41.668039	-87.622915
1073738	41.75253809	-87.641663
1073744	41.66659576	-87.63352945
1073774	41.733622	-87.603534
1073788	41.973395	-87.765237
1073808	41.856582	-87.729773
1073819	41.776801	-87.614104
1073820	41.746129	-87.566419
1073830	41.75234012	-87.65620325
1073831	NA	NA
1073833	41.88026	-87.763739
1073844	41.79762476	-87.65496442
1073845	41.91856	-87.764709
1073850	41.86106232	-87.71175333
1073862	41.68388807	-87.62838254
1073867	41.707849	-87.629014
1073875	41.707788	-87.567181
1073884	41.879779	-87.768181
1073899	41.747241	-87.561567
1073904	NA	NA
1073918	41.88485404	-87.73069414
1073924	41.7867717	-87.64982436
1073949	41.731323	-87.613342
1073956	41.90746383	-87.63744904
1073972	42.003447	-87.816881
1073978	41.67956319	-87.5744617
1073987	41.920894	-87.697298
1073998	41.871321	-87.723512
1074011	41.902004	-87.774913
1074020	41.781266	-87.645124
1074033	41.895467	-87.715724
1074043	41.93542523	-87.72832964
1074044	41.764921	-87.662878
1074054	41.89649882	-87.63120525
1074055	41.721367	-87.627774
1074080	41.886516	-87.756514
1074090	41.881592	-87.70799
1074093	41.801459	-87.654359
1074094	41.77431599	-87.64459275
1074105	41.758382	-87.616531
1074127	41.702683	-87.607588
1074129	41.998537	-87.680413
1074138	41.818452	-87.632143
1074145	41.88531844	-87.72096934
1074201	41.756998	-87.565434
1074207	41.692322	-87.672729
1074209	41.7867717	-87.64982436
1074223	41.903251	-87.643574
1074231	41.822618	-87.695011
1074250	41.692214	-87.631187
1074266	41.67822115	-87.64913797
1074285	41.770771	-87.6207
1074298	41.93542523	-87.72832964
1074303	41.730175	-87.607091
1074328	41.688755	-87.628096
1074335	41.873699	-87.704716
1074349	41.749848	-87.560428
1074354	41.707788	-87.567181
1074361	41.880818	-87.71868
1074369	41.89770165	-87.7507719
1074371	41.760697	-87.576182
1074372	NA	NA
1074375	41.686611	-87.647403
1074442	41.727201	-87.6096
1074447	41.890002	-87.632634
1074457	41.71469287	-87.60909886
1074460	41.89640151	-87.71147215
1074478	41.75253809	-87.641663
1074483	41.794811	-87.63356
1074494	41.8805324	-87.64155398
1074498	41.925424	-87.66678
1074518	41.879645	-87.735443
1074521	41.801459	-87.654359
1074526	41.744378	-87.649579
1074527	41.995277	-87.662567
1074529	41.888931	-87.71929
1074541	41.779651	-87.660835
1074574	41.754368	-87.676444
1074576	41.751369	-87.597222
1074578	41.69642225	-87.6138377
1074579	41.738669	-87.66754
1074589	41.750231	-87.673134
1074610	41.754368	-87.676444
1074621	41.789265	-87.656227
1074632	41.76834971	-87.68350726
1074635	41.737372	-87.604843
1074650	41.881243	-87.705254
1074669	41.73846932	-87.61229306
1074685	41.752304	-87.644085
1074705	41.822618	-87.695011
1074711	41.739463	-87.647615
1074741	41.69642225	-87.6138377
1074752	41.76338157	-87.64921803
1074758	41.781494	-87.64801
1074765	41.774012	-87.6461
1074767	41.878823	-87.740553
1074772	41.779367	-87.670284
1074818	41.895473	-87.715018
1074822	41.872181	-87.696349
1074876	41.909424	-87.76177
1074896	41.757446	-87.608149
1074907	41.879779	-87.768181
1074915	41.767296	-87.575448
1074921	41.928478	-87.73673
